ID,date,Typ,Zimmer,Fläche,Preis,PLZ BfS,PLZ Crawler,Ort,Kanton
575,22/03/2020,Wohnung,3,56,1180,4410,4410,Liestal,Basel-Landschaft
576,22/03/2020,Wohnung,"4,5",111,2026,4410,4410,Liestal,Basel-Landschaft
576,22/03/2020,Wohnung,"4,5",111,2026,4410,4410,Liestal,Basel-Landschaft
577,22/03/2020,Wohnung,"4,5",94,1790,4450,4450,Sissach,Basel-Landschaft
577,22/03/2020,Wohnung,"4,5",94,1790,4450,4450,Sissach,Basel-Landschaft
577,22/03/2020,Wohnung,"4,5",94,1790,4450,4450,Sissach,Basel-Landschaft
577,22/03/2020,Wohnung,"4,5",94,1790,4450,4450,Sissach,Basel-Landschaft
578,21/03/2020,Wohnung,3,65,1172,4414,4414,Füllinsdorf,Basel-Landschaft
579,21/03/2020,Wohnung,1,22,415,4415,4415,Lausen,Basel-Landschaft
579,21/03/2020,Wohnung,1,22,415,4415,4415,Lausen,Basel-Landschaft
580,21/03/2020,Wohnung,"3,5",75,1750,4153,4153,Reinach BL,Basel-Landschaft
580,21/03/2020,Wohnung,"3,5",75,1750,4153,4153,Reinach BL,Basel-Landschaft
580,21/03/2020,Wohnung,"3,5",75,1750,4153,4153,Reinach BL,Basel-Landschaft
580,21/03/2020,Wohnung,"3,5",75,1750,4153,4153,Reinach BL,Basel-Landschaft
581,21/03/2020,Wohnung,"4,5",91,1645,4450,4450,Sissach,Basel-Landschaft
581,21/03/2020,Wohnung,"4,5",91,1645,4450,4450,Sissach,Basel-Landschaft
581,21/03/2020,Wohnung,"4,5",91,1645,4450,4450,Sissach,Basel-Landschaft
581,21/03/2020,Wohnung,"4,5",91,1645,4450,4450,Sissach,Basel-Landschaft
583,22/03/2020,Wohnung,"2,5",58,1370,4414,4414,Füllinsdorf,Basel-Landschaft
584,22/03/2020,Wohnung,3,66,1500,4414,4414,Füllinsdorf,Basel-Landschaft
587,21/03/2020,Wohnung,"2,5",62,1970,8050,8050,Zürich,Zürich
590,22/03/2020,Einzelzimmer,1,16,490,9475,9475,Sevelen,St. Gallen
591,21/03/2020,Wohnung,"4,5",90,1600,6440,6440,Brunnen,Schwyz
591,21/03/2020,Wohnung,"4,5",90,1600,6440,6440,Brunnen,Schwyz
597,22/03/2020,Wohnung,"1,5",39,770,9630,9630,Wattwil,St. Gallen
597,22/03/2020,Wohnung,"1,5",39,770,9630,9630,Wattwil,St. Gallen
597,22/03/2020,Wohnung,"1,5",39,770,9630,9630,Wattwil,St. Gallen
598,22/03/2020,Dachwohnung,4,65,1390,9000,9000,St. Gallen,St. Gallen
599,21/03/2020,Dachwohnung,3,63,1090,9320,9320,Arbon,Thurgau
599,21/03/2020,Dachwohnung,3,63,1090,9320,9320,Arbon,Thurgau
600,22/03/2020,Wohnung,4,85,1680,9000,9000,St. Gallen,St. Gallen
601,21/03/2020,Wohnung,4,90,1690,9000,9000,St. Gallen,St. Gallen
602,22/03/2020,Möbliertes Wohnobjekt,2,47,1450,9000,9000,St. Gallen,St. Gallen
603,21/03/2020,Wohnung,1,27,880,9475,9475,Sevelen,St. Gallen
604,22/03/2020,Dachwohnung,4,85,1290,9008,9008,St. Gallen,St. Gallen
604,22/03/2020,Dachwohnung,4,85,1290,9008,9008,St. Gallen,St. Gallen
605,21/03/2020,Wohnung,"3,5",105,1480,9322,9322,Egnach,Thurgau
605,21/03/2020,Wohnung,"3,5",105,1480,9322,9322,Egnach,Thurgau
606,22/03/2020,Wohnung,"3,5",100,1690,9400,9400,Rorschach,St. Gallen
606,22/03/2020,Wohnung,"3,5",100,1690,9400,9400,Rorschach,St. Gallen
608,21/03/2020,Wohnung,"3,5",100,1690,9400,9400,Rorschach,St. Gallen
608,21/03/2020,Wohnung,"3,5",100,1690,9400,9400,Rorschach,St. Gallen
609,21/03/2020,Wohnung,"4,5",98,2200,4102,4102,Binningen,Basel-Landschaft
609,21/03/2020,Wohnung,"4,5",98,2200,4102,4102,Binningen,Basel-Landschaft
611,21/03/2020,Wohnung,2,40,1100,9000,9000,St. Gallen,St. Gallen
620,21/03/2020,Villa,"4,5",150,2000,2732,2732,Reconvilier,Bern
620,21/03/2020,Villa,"4,5",150,2000,2732,2732,Reconvilier,Bern
620,21/03/2020,Villa,"4,5",150,2000,2732,2732,Reconvilier,Bern
620,21/03/2020,Villa,"4,5",150,2000,2732,2732,Reconvilier,Bern
620,21/03/2020,Villa,"4,5",150,2000,2732,2732,Reconvilier,Bern
637,21/03/2020,Wohnung,4,88,1750,8112,8112,Otelfingen,Zürich
643,21/03/2020,Wohnung,4,77,1590,8610,8610,Uster,Zürich
661,21/03/2020,Wohnung,"4,5",116,2440,5600,5600,Lenzburg,Aargau
661,21/03/2020,Wohnung,"4,5",116,2440,5600,5600,Lenzburg,Aargau
662,21/03/2020,Maisonette / Duplex,"4,5",121,2060,8157,8157,Dielsdorf,Zürich
663,21/03/2020,Wohnung,"4,5",98,2050,8162,8162,Steinmaur,Zürich
663,21/03/2020,Wohnung,"4,5",98,2050,8162,8162,Steinmaur,Zürich
664,21/03/2020,Attikawohnung,"2,5",60,1680,8302,8302,Kloten,Zürich
665,21/03/2020,Wohnung,5,92,1550,8752,8752,Näfels,Glarus
666,21/03/2020,Wohnung,"2,5",69,1550,8610,8610,Uster,Zürich
667,21/03/2020,Wohnung,"4,5",109,1940,4203,4203,Grellingen,Basel-Landschaft
668,21/03/2020,Wohnung,2,54,1140,4143,4143,Dornach,Solothurn
669,21/03/2020,Wohnung,2,56,1290,4057,4057,Basel,Basel-Stadt
670,21/03/2020,Wohnung,"3,5",63,1610,4127,4127,Birsfelden,Basel-Landschaft
670,21/03/2020,Wohnung,"3,5",63,1610,4127,4127,Birsfelden,Basel-Landschaft
671,21/03/2020,Wohnung,2,45,1220,4058,4058,Basel,Basel-Stadt
671,21/03/2020,Wohnung,2,45,1220,4058,4058,Basel,Basel-Stadt
672,21/03/2020,Wohnung,2,52,1490,4058,4058,Basel,Basel-Stadt
672,21/03/2020,Wohnung,2,52,1490,4058,4058,Basel,Basel-Stadt
673,21/03/2020,Wohnung,"1,5",45,1220,4058,4058,Basel,Basel-Stadt
673,21/03/2020,Wohnung,"1,5",45,1220,4058,4058,Basel,Basel-Stadt
675,21/03/2020,Wohnung,2,45,1300,4058,4058,Basel,Basel-Stadt
675,21/03/2020,Wohnung,2,45,1300,4058,4058,Basel,Basel-Stadt
677,21/03/2020,Wohnung,"4,5",100,2495,1030,1030,Bussigny,Waadt
678,21/03/2020,Wohnung,"5,5",104,2210,3604,3604,Thun,Bern
679,21/03/2020,Wohnung,4,78,1670,4310,4310,Rheinfelden,Aargau
680,21/03/2020,Wohnung,4,78,1750,4310,4310,Rheinfelden,Aargau
681,21/03/2020,Wohnung,2,45,1210,4053,4053,Basel,Basel-Landschaft
681,21/03/2020,Wohnung,2,45,1210,4053,4053,Basel,Basel-Stadt
683,21/03/2020,Wohnung,"3,5",67,1210,5012,5012,Schönenwerd,Solothurn
683,21/03/2020,Wohnung,"3,5",67,1210,5012,5012,Schönenwerd,Solothurn
684,21/03/2020,Wohnung,"2,5",57,990,5012,5012,Schönenwerd,Solothurn
684,21/03/2020,Wohnung,"2,5",57,990,5012,5012,Schönenwerd,Solothurn
685,21/03/2020,Dachwohnung,"4,5",106,2320,6340,6340,Baar,Zug
685,21/03/2020,Dachwohnung,"4,5",106,2320,6340,6340,Baar,Zug
685,21/03/2020,Dachwohnung,"4,5",106,2320,6340,6340,Baar,Zug
685,21/03/2020,Dachwohnung,"4,5",106,2320,6340,6340,Baar,Zug
690,21/03/2020,Einfamilienhaus,"5,5",135,2800,8542,8542,Wiesendangen,Zürich
690,21/03/2020,Einfamilienhaus,"5,5",135,2800,8542,8542,Wiesendangen,Zürich
693,21/03/2020,Wohnung,"4,5",113,1950,6207,6207,Nottwil,Luzern
693,21/03/2020,Wohnung,"4,5",113,1950,6207,6207,Nottwil,Luzern
693,21/03/2020,Wohnung,"4,5",113,1950,6207,6207,Nottwil,Luzern
693,21/03/2020,Wohnung,"4,5",113,1950,6207,6207,Nottwil,Luzern
696,22/03/2020,Wohnung,"2,5",36,1010,1635,1635,La Tour-de-Trême,Freiburg
696,22/03/2020,Wohnung,"2,5",36,1010,1635,1635,La Tour-de-Trême,Freiburg
696,22/03/2020,Wohnung,"2,5",36,1010,1635,1635,La Tour-de-Trême,Freiburg
697,21/03/2020,Wohnung,2,48,1853,8003,8003,Zürich,Zürich
698,21/03/2020,Wohnung,"3,5",101,2250,8603,8603,Schwerzenbach,Zürich
698,21/03/2020,Wohnung,"3,5",101,2250,8603,8603,Schwerzenbach,Zürich
702,21/03/2020,Wohnung,5,95,3180,1203,1203,Genève,Genf
709,21/03/2020,Maisonette / Duplex,"3,5",118,1250,1941,1941,Cries (Vollèges),Wallis
710,21/03/2020,Wohnung,"1,5",35,3150,1934,1934,Le Châble VS,Wallis
711,21/03/2020,Studio,1,16,725,1934,1934,Le Châble VS,Wallis
712,22/03/2020,Wohnung,3,89,1618,1906,1906,Charrat,Wallis
712,22/03/2020,Wohnung,3,89,1618,1906,1906,Charrat,Wallis
713,22/03/2020,Wohnung,3,70,1470,1400,1400,Yverdon-les-Bains,Waadt
713,22/03/2020,Wohnung,3,70,1470,1400,1400,Yverdon-les-Bains,Waadt
713,22/03/2020,Wohnung,3,70,1470,1400,1400,Yverdon-les-Bains,Waadt
714,21/03/2020,Wohnung,"4,5",108,1980,1055,1055,Froideville,Waadt
715,21/03/2020,Wohnung,"3,5",103,2200,6354,6354,Vitznau,Schwyz
715,21/03/2020,Wohnung,"3,5",103,2200,6354,6354,Vitznau,Luzern
715,21/03/2020,Wohnung,"3,5",103,2200,6354,6354,Vitznau,Luzern
716,20/03/2020,Wohnung,"4,5",87,1900,6003,6003,Luzern,Luzern
722,20/03/2020,Einfamilienhaus,"4,5",110,1600,5316,5316,Leuggern,Aargau
723,20/03/2020,Wohnung,"2,5",65,1890,8600,8600,Dübendorf,Zürich
723,20/03/2020,Wohnung,"2,5",65,1890,8600,8600,Dübendorf,Zürich
723,20/03/2020,Wohnung,"2,5",65,1890,8600,8600,Dübendorf,Zürich
724,20/03/2020,Wohnung,"3,5",79,1635,4053,4053,Basel,Basel-Landschaft
724,20/03/2020,Wohnung,"3,5",79,1635,4053,4053,Basel,Basel-Stadt
725,20/03/2020,Wohnung,"4,5",85,1820,8200,8200,Schaffhausen,Schaffhausen
725,20/03/2020,Wohnung,"4,5",85,1820,8200,8200,Schaffhausen,Schaffhausen
726,20/03/2020,Wohnung,2,58,1255,8200,8200,Schaffhausen,Schaffhausen
726,20/03/2020,Wohnung,2,58,1255,8200,8200,Schaffhausen,Schaffhausen
728,20/03/2020,Wohnung,"2,5",51,1440,4053,4053,Basel,Basel-Landschaft
728,20/03/2020,Wohnung,"2,5",51,1440,4053,4053,Basel,Basel-Stadt
729,20/03/2020,Wohnung,"4,5",92,1550,4543,4543,Deitingen,Solothurn
729,20/03/2020,Wohnung,"4,5",92,1550,4543,4543,Deitingen,Solothurn
732,20/03/2020,Wohnung,"2,5",50,1155,5004,5004,Aarau,Aargau
733,20/03/2020,Wohnung,1,41,1290,3007,3007,Bern,Bern
733,20/03/2020,Wohnung,1,41,1290,3007,3007,Bern,Bern
735,20/03/2020,Wohnung,"3,5",82,1700,8535,8535,Herdern,Thurgau
735,20/03/2020,Wohnung,"3,5",82,1700,8535,8535,Herdern,Thurgau
736,20/03/2020,Wohnung,"4,5",85,1617,5603,5603,Staufen,Aargau
737,20/03/2020,Studio,1,23,1240,1201,1201,Genève,Genf
739,20/03/2020,Wohnung,"2,5",56,1680,8152,8152,Glattbrugg,Zürich
739,20/03/2020,Wohnung,"2,5",56,1680,8152,8152,Glattbrugg,Zürich
739,20/03/2020,Wohnung,"2,5",56,1680,8152,8152,Glattbrugg,Zürich
739,20/03/2020,Wohnung,"2,5",56,1680,8152,8152,Glattbrugg,Zürich
740,20/03/2020,Wohnung,"4,5",104,242,8135,8135,Langnau am Albis,Zürich
740,20/03/2020,Wohnung,"4,5",104,242,8135,8135,Langnau am Albis,Zürich
742,20/03/2020,Maisonette / Duplex,"5,5",146,2900,8952,8952,Schlieren,Zürich
742,20/03/2020,Maisonette / Duplex,"5,5",146,2900,8952,8952,Schlieren,Zürich
742,20/03/2020,Maisonette / Duplex,"5,5",146,2900,8952,8952,Schlieren,Zürich
742,20/03/2020,Maisonette / Duplex,"5,5",146,2900,8952,8952,Schlieren,Zürich
743,20/03/2020,Wohnung,"4,5",100,2172,1022,1022,Chavannes-près-Renens,Waadt
744,20/03/2020,Wohnung,1,28,960,8052,8052,Zürich,Zürich
744,20/03/2020,Wohnung,1,28,960,8052,8052,Zürich,Zürich
744,20/03/2020,Wohnung,1,28,960,8052,8052,Zürich,Zürich
746,20/03/2020,Wohnung,"2,5",56,1690,8952,8952,Schlieren,Zürich
746,20/03/2020,Wohnung,"2,5",56,1690,8952,8952,Schlieren,Zürich
746,20/03/2020,Wohnung,"2,5",56,1690,8952,8952,Schlieren,Zürich
746,20/03/2020,Wohnung,"2,5",56,1690,8952,8952,Schlieren,Zürich
750,20/03/2020,Wohnung,"4,5",94,1930,4123,4123,Allschwil,Basel-Landschaft
752,20/03/2020,Wohnung,3,77,2445,1006,1006,Lausanne,Waadt
755,20/03/2020,Wohnung,"3,5",83,1510,4055,4055,Basel,Basel-Stadt
757,20/03/2020,Wohnung,"2,5",66,1370,1020,1020,Renens VD,Waadt
758,20/03/2020,Wohnung,"3,5",88,1850,1815,1815,Clarens,Waadt
759,20/03/2020,Wohnung,"1,5",42,970,1033,1033,Cheseaux-sur-Lausanne,Waadt
759,20/03/2020,Wohnung,"1,5",42,970,1033,1033,Cheseaux-sur-Lausanne,Waadt
759,20/03/2020,Wohnung,"1,5",42,970,1033,1033,Cheseaux-sur-Lausanne,Waadt
760,20/03/2020,Wohnung,1,23,725,1020,1020,Renens VD,Waadt
761,20/03/2020,Wohnung,"4,5",100,1690,1754,1754,Avry-sur-Matran,Freiburg
761,20/03/2020,Wohnung,"4,5",100,1690,1754,1754,Avry-sur-Matran,Freiburg
762,20/03/2020,Wohnung,4,82,1540,1860,1860,Aigle,Waadt
763,20/03/2020,Wohnung,2,44,1250,1800,1800,Vevey,Waadt
767,20/03/2020,Wohnung,1,33,910,8134,8134,Adliswil,Zürich
767,20/03/2020,Wohnung,1,33,910,8134,8134,Adliswil,Zürich
774,20/03/2020,Wohnung,1,29,850,1700,1700,Fribourg,Freiburg
774,20/03/2020,Wohnung,1,29,850,1700,1700,Fribourg,Freiburg
774,20/03/2020,Wohnung,1,29,850,1700,1700,Fribourg,Freiburg
775,20/03/2020,Wohnung,3,67,1300,2000,2000,Neuchâtel,Neuchâtel
775,20/03/2020,Wohnung,3,67,1300,2000,2000,Neuchâtel,Neuchâtel
775,20/03/2020,Wohnung,3,67,1300,2000,2000,Neuchâtel,Neuchâtel
780,20/03/2020,Wohnung,"4,5",130,2235,6004,6004,Luzern,Luzern
780,20/03/2020,Wohnung,"4,5",130,2235,6004,6004,Luzern,Luzern
781,20/03/2020,Wohnung,2,30,1175,1201,1201,Genève,Genf
788,21/03/2020,Wohnung,"2,5",80,1590,5622,5622,Waltenschwil,Aargau
803,20/03/2020,Studio,1,25,980,1004,1004,Lausanne,Waadt
804,20/03/2020,Wohnung,"4,5",113,2120,5330,5330,Bad Zurzach,Aargau
805,20/03/2020,Wohnung,4,102,2250,1052,1052,Le Mont-sur-Lausanne,Waadt
805,20/03/2020,Wohnung,4,102,2250,1052,1052,Le Mont-sur-Lausanne,Waadt
810,20/03/2020,Wohnung,"3,5",105,2085,8320,8320,Fehraltorf,Zürich
812,20/03/2020,Wohnung,"4,5",111,2330,8620,8620,Wetzikon ZH,Zürich
815,20/03/2020,Wohnung,"2,5",68,1350,3110,3110,Münsingen,Bern
817,20/03/2020,Wohnung,"2,5",73,1780,8107,8107,Buchs ZH,Zürich
817,20/03/2020,Wohnung,"2,5",73,1780,8107,8107,Buchs ZH,Zürich
818,20/03/2020,Möbliertes Wohnobjekt,1,20,1660,1205,1205,Genf,Genf
819,20/03/2020,Möbliertes Wohnobjekt,"3,5",70,2900,1290,1290,Versoix,Genf
819,20/03/2020,Möbliertes Wohnobjekt,"3,5",70,2900,1290,1290,Versoix,Genf
819,20/03/2020,Möbliertes Wohnobjekt,"3,5",70,2900,1290,1290,Versoix,Genf
819,20/03/2020,Möbliertes Wohnobjekt,"3,5",70,2900,1290,1290,Versoix,Waadt
819,20/03/2020,Möbliertes Wohnobjekt,"3,5",70,2900,1290,1290,Versoix,Waadt
826,20/03/2020,Wohnung,1,30,1340,8044,8044,Zürich,Zürich
826,20/03/2020,Wohnung,1,30,1340,8044,8044,Zürich,Zürich
828,20/03/2020,Wohnung,"3,5",87,2223,8832,8832,Wollerau,Schwyz
828,20/03/2020,Wohnung,"3,5",87,2223,8832,8832,Wollerau,Schwyz
828,20/03/2020,Wohnung,"3,5",87,2223,8832,8832,Wollerau,Schwyz
832,21/03/2020,Maisonette / Duplex,"3,5",116,1990,8712,8712,Stäfa,Zürich
833,20/03/2020,Dachwohnung,"3,5",110,1800,5420,5420,Ehrendingen,Aargau
835,20/03/2020,Wohnung,"3,5",90,3350,8810,8810,Horgen,Zürich
836,20/03/2020,Wohnung,"3,5",80,1070,8867,8867,Niederurnen,Glarus
838,20/03/2020,Wohnung,"3,5",91,1380,9320,9320,Arbon,Thurgau
838,20/03/2020,Wohnung,"3,5",91,1380,9320,9320,Arbon,Thurgau
840,20/03/2020,Wohnung,"4,5",89,1509,4562,4562,Biberist,Solothurn
841,20/03/2020,Wohnung,"4,5",78,1260,8753,8753,Mollis,Glarus
842,20/03/2020,Möbliertes Wohnobjekt,"1,5",39,1190,1020,1020,Renens VD,Waadt
844,21/03/2020,Wohnung,"3,5",94,3550,8038,8038,Zürich,Zürich
846,20/03/2020,Wohnung,"3,5",98,3330,8050,8050,Zürich,Zürich
847,20/03/2020,Wohnung,"4,5",111,3685,8057,8057,Zürich,Zürich
848,20/03/2020,Wohnung,"5,5",121,4290,8057,8057,Zürich,Zürich
849,20/03/2020,Wohnung,"5,5",128,4525,8057,8057,Zürich,Zürich
850,20/03/2020,Wohnung,"4,5",105,3505,8057,8057,Zürich,Zürich
851,20/03/2020,Wohnung,2,60,1300,4057,4057,Basel,Basel-Stadt
853,20/03/2020,Wohnung,"5,5",120,2050,8632,8632,Tann,Zürich
856,20/03/2020,Wohnung,"3,5",92,1500,7310,7310,Bad Ragaz,St. Gallen
857,20/03/2020,Wohnung,"2,5",60,1390,8909,8909,Zwillikon,Zürich
888,20/03/2020,Wohnung,"3,5",90,1650,8632,8632,Tann,Zürich
889,20/03/2020,Wohnung,"3,5",68,1180,4528,4528,Zuchwil,Solothurn
889,20/03/2020,Wohnung,"3,5",68,1180,4528,4528,Zuchwil,Solothurn
891,20/03/2020,Wohnung,4,107,2480,3097,3097,Liebefeld,Bern
891,20/03/2020,Wohnung,4,107,2480,3097,3097,Liebefeld,Bern
892,21/03/2020,Wohnung,"3,5",88,1590,3053,3053,Münchenbuchsee,Bern
892,21/03/2020,Wohnung,"3,5",88,1590,3053,3053,Münchenbuchsee,Bern
892,21/03/2020,Wohnung,"3,5",88,1590,3053,3053,Münchenbuchsee,Bern
892,21/03/2020,Wohnung,"3,5",88,1590,3053,3053,Münchenbuchsee,Bern
892,21/03/2020,Wohnung,"3,5",88,1590,3053,3053,Münchenbuchsee,Bern
892,21/03/2020,Wohnung,"3,5",88,1590,3053,3053,Münchenbuchsee,Bern
892,21/03/2020,Wohnung,"3,5",88,1590,3053,3053,Münchenbuchsee,Bern
893,21/03/2020,Wohnung,"4,5",97,2020,3053,3053,Münchenbuchsee,Bern
893,21/03/2020,Wohnung,"4,5",97,2020,3053,3053,Münchenbuchsee,Bern
893,21/03/2020,Wohnung,"4,5",97,2020,3053,3053,Münchenbuchsee,Bern
893,21/03/2020,Wohnung,"4,5",97,2020,3053,3053,Münchenbuchsee,Bern
893,21/03/2020,Wohnung,"4,5",97,2020,3053,3053,Münchenbuchsee,Bern
893,21/03/2020,Wohnung,"4,5",97,2020,3053,3053,Münchenbuchsee,Bern
893,21/03/2020,Wohnung,"4,5",97,2020,3053,3053,Münchenbuchsee,Bern
896,20/03/2020,Wohnung,2,50,740,1423,1423,Villars-Burquin,Waadt
896,20/03/2020,Wohnung,2,50,740,1423,1423,Villars-Burquin,Waadt
897,20/03/2020,Studio,"2,5",62,2905,8002,8002,Zürich,Zürich
899,20/03/2020,Wohnung,"3,5",64,2700,6300,6300,Zug,Zug
899,20/03/2020,Wohnung,"3,5",64,2700,6300,6300,Zug,Zug
903,20/03/2020,Wohnung,2,43,1250,8840,8840,Einsiedeln,Schwyz
904,20/03/2020,Wohnung,"3,5",100,1755,3186,3186,Düdingen,Freiburg
905,20/03/2020,Wohnung,"4,5",90,1513,3292,3292,Busswil BE,Bern
906,20/03/2020,Wohnung,"2,5",62,2550,8706,8706,Meilen,Zürich
908,20/03/2020,Wohnung,4,80,1550,8488,8488,Turbenthal,Zürich
908,20/03/2020,Wohnung,4,80,1550,8488,8488,Turbenthal,Zürich
909,20/03/2020,Wohnung,3,70,980,6454,6454,Flüelen,Uri
911,20/03/2020,Wohnung,3,68,1435,6010,6010,Kriens,Nidwalden
911,20/03/2020,Wohnung,3,68,1435,6010,6010,Kriens,Obwalden
911,20/03/2020,Wohnung,3,68,1435,6010,6010,Kriens,Luzern
912,20/03/2020,Wohnung,"3,5",70,1680,6045,6045,Meggen,Luzern
914,20/03/2020,Dachwohnung,"3,5",93,2530,8942,8942,Oberrieden,Zürich
915,20/03/2020,Möbliertes Wohnobjekt,1,18,1150,8003,8003,Zürich,Zürich
916,20/03/2020,Möbliertes Wohnobjekt,1,18,1150,8003,8003,Zürich,Zürich
917,20/03/2020,Wohnung,"4,5",85,1395,8207,8207,Schaffhausen,Schaffhausen
921,20/03/2020,Wohnung,"2,5",39,2000,1206,1206,Genève,Genf
923,20/03/2020,Wohnung,3,79,1815,4132,4132,Muttenz,Basel-Landschaft
926,20/03/2020,Wohnung,"3,5",99,2114,8600,8600,Dübendorf,Zürich
926,20/03/2020,Wohnung,"3,5",99,2114,8600,8600,Dübendorf,Zürich
926,20/03/2020,Wohnung,"3,5",99,2114,8600,8600,Dübendorf,Zürich
927,20/03/2020,Dachwohnung,2,62,1570,4055,4055,Basel,Basel-Stadt
928,20/03/2020,Wohnung,3,70,1465,4500,4500,Solothurn,Solothurn
928,20/03/2020,Wohnung,3,70,1465,4500,4500,Solothurn,Solothurn
928,20/03/2020,Wohnung,3,70,1465,4500,4500,Solothurn,Solothurn
928,20/03/2020,Wohnung,3,70,1465,4500,4500,Solothurn,Solothurn
928,20/03/2020,Wohnung,3,70,1465,4500,4500,Solothurn,Solothurn
930,20/03/2020,Wohnung,2,48,1016,4310,4310,Rheinfelden,Aargau
931,20/03/2020,Wohnung,3,68,1365,4310,4310,Rheinfelden,Aargau
932,20/03/2020,Wohnung,1,35,890,5300,5300,Turgi,Aargau
932,20/03/2020,Wohnung,1,35,890,5300,5300,Turgi,Aargau
933,20/03/2020,Wohnung,"4,5",89,1550,3422,3422,Alchenflüh,Bern
933,20/03/2020,Wohnung,"4,5",89,1550,3422,3422,Alchenflüh,Bern
933,20/03/2020,Wohnung,"4,5",89,1550,3422,3422,Alchenflüh,Bern
934,20/03/2020,Wohnung,"4,5",97,2105,8606,8606,Greifensee,Zürich
934,20/03/2020,Wohnung,"4,5",97,2105,8606,8606,Greifensee,Zürich
935,20/03/2020,Wohnung,"4,5",92,1855,8405,8405,Winterthur,Zürich
935,20/03/2020,Wohnung,"4,5",92,1855,8405,8405,Winterthur,Zürich
939,20/03/2020,Wohnung,"2,5",56,1350,1066,1066,Epalinges,Waadt
939,20/03/2020,Wohnung,"2,5",56,1350,1066,1066,Epalinges,Waadt
941,20/03/2020,Wohnung,"3,5",82,1400,1680,1680,Romont FR,Freiburg
941,20/03/2020,Wohnung,"3,5",82,1400,1680,1680,Romont FR,Freiburg
941,20/03/2020,Wohnung,"3,5",82,1400,1680,1680,Romont FR,Freiburg
941,20/03/2020,Wohnung,"3,5",82,1400,1680,1680,Romont FR,Freiburg
943,20/03/2020,Wohnung,2,50,1025,4310,4310,Rheinfelden,Aargau
944,20/03/2020,Wohnung,"3,5",76,1750,8623,8623,Wetzikon ZH,Zürich
944,20/03/2020,Wohnung,"3,5",76,1750,8623,8623,Wetzikon ZH,Zürich
946,20/03/2020,Wohnung,2,50,1035,4310,4310,Rheinfelden,Aargau
950,20/03/2020,Dachwohnung,"2,5",102,1780,6374,6374,Buochs,Nidwalden
950,20/03/2020,Dachwohnung,"2,5",102,1780,6374,6374,Buochs,Nidwalden
950,20/03/2020,Dachwohnung,"2,5",102,1780,6374,6374,Buochs,Nidwalden
951,20/03/2020,Wohnung,"2,5",52,1930,8002,8002,Zürich,Zürich
952,20/03/2020,Maisonette / Duplex,"5,5",210,2150,3703,3703,Aeschi b. Spiez,Bern
953,20/03/2020,Dachwohnung,2,50,984,4056,4056,Basel,Basel-Stadt
956,20/03/2020,Wohnung,4,90,1395,5610,5610,Wohlen AG,Aargau
956,20/03/2020,Wohnung,4,90,1395,5610,5610,Wohlen AG,Aargau
957,20/03/2020,Wohnung,4,84,1610,8909,8909,Zwillikon,Zürich
959,20/03/2020,Wohnung,3,67,1590,3172,3172,Niederwangen BE,Bern
961,20/03/2020,Wohnung,"3,5",80,1610,5325,5325,Leibstadt,Aargau
965,20/03/2020,Wohnung,"3,5",68,1880,8193,8193,Eglisau,Zürich
965,20/03/2020,Wohnung,"3,5",68,1880,8193,8193,Eglisau,Zürich
966,20/03/2020,Wohnung,"1,5",30,875,6033,6033,Buchrain,Luzern
968,20/03/2020,Wohnung,"2,5",54,1140,9000,9000,St. Gallen,St. Gallen
970,20/03/2020,Loft,"2,5",85,2200,5400,5400,Baden,Aargau
971,20/03/2020,Wohnung,"2,5",62,2160,5400,5400,Baden,Aargau
972,20/03/2020,Wohnung,"4,5",106,2000,8880,8880,Walenstadt,St. Gallen
973,20/03/2020,Wohnung,"3,5",68,2290,5400,5400,Baden,Aargau
974,20/03/2020,Wohnung,"3,5",89,1520,4914,4914,Roggwil BE,Aargau
974,20/03/2020,Wohnung,"3,5",89,1520,4914,4914,Roggwil BE,Bern
975,20/03/2020,Wohnung,"2,5",85,2320,5400,5400,Baden,Aargau
976,20/03/2020,Wohnung,4,68,1300,6003,6003,Luzern,Luzern
978,20/03/2020,Wohnung,"3,5",75,1890,8193,8193,Eglisau,Zürich
978,20/03/2020,Wohnung,"3,5",75,1890,8193,8193,Eglisau,Zürich
980,20/03/2020,Wohnung,"1,5",43,1280,8053,8053,Zürich,Zürich
985,22/03/2020,Wohnung,2,55,1200,1010,1010,Lausanne,Waadt
986,21/03/2020,Wohnung,"4,5",94,1770,1028,1028,Préverenges,Waadt
987,20/03/2020,Wohnung,2,54,1230,4055,4055,Basel,Basel-Stadt
988,20/03/2020,Wohnung,"2,5",58,2400,6340,6340,Baar,Zug
988,20/03/2020,Wohnung,"2,5",58,2400,6340,6340,Baar,Zug
988,20/03/2020,Wohnung,"2,5",58,2400,6340,6340,Baar,Zug
988,20/03/2020,Wohnung,"2,5",58,2400,6340,6340,Baar,Zug
989,20/03/2020,Wohnung,3,74,1215,5723,5723,Teufenthal AG,Aargau
989,20/03/2020,Wohnung,3,74,1215,5723,5723,Teufenthal AG,Aargau
989,20/03/2020,Wohnung,3,74,1215,5723,5723,Teufenthal AG,Aargau
996,20/03/2020,Wohnung,"4,5",100,1890,8307,8307,Effretikon,Zürich
996,20/03/2020,Wohnung,"4,5",100,1890,8307,8307,Effretikon,Zürich
