,ID,date,Strasse,Hausnummer,PLZ,Ort,Kanton,type,Zimmer,Fläche,Preis
28725,53971,14.02.2020,Alberstrasse ,9,8462,Rheinau,Zürich,Wohnung,2,60,1253
28726,53972,12.03.2020,Tössfeldstrasse ,67,8406,Winterthur,Zürich,Wohnung,2.5,55,2450
28727,53974,18.03.2020,Chemin des Papillons ,4,1216,Cointrin,Genf,Büro,-,118,4156
28728,53976,03.12.2019,Rue du Commerce ,39,1854,Leysin,Waadt,Wohnung,3.5,65,1595
28729,53979,07.02.2020,Lukmanierstrasse ,16,7180,Disentis/Mustér,Graubünden,Terrassenwohnung,4,80,1100
28730,53981,21.02.2020,Lehenmattstrasse ,200,4052,Basel,Basel-Stadt,Maisonette / Duplex,3,80,1900
28731,53982,20.02.2020,via C. Curti ,10,6900,Lugano,Tessin,Wohnung,3.5,95,2000
28732,53983,03.12.2019,Oetlingerstrasse ,10,4057,Basel,Basel-Stadt,Büro,-,30,750
28733,53984,14.02.2020,Breitestrasse ,49,5734,Reinach AG,Aargau,Wohnung,2.5,57,1170
28734,53985,03.12.2019,Bergstrasse ,78,8704,Herrliberg,Zürich,Wohnung,3.5,106,3328
28735,53987,29.01.2020,Chemin de Coulet ,13,1162,St-Prex,Waadt,Einfamilienhaus,6.5,210,5100
28736,53988,06.02.2020,Mülibergstrasse ,26,8914,Aeugstertal,Zürich,Wohnung,3.5,107,1990
28737,53989,03.12.2019,Sulzbergrain ,5,9404,Rorschacherberg,St. Gallen,Wohnung,4.5,161,3300
28738,53990,14.01.2020,Provence ,7,1926,Fully,Wallis,Wohnung,4.5,103,1640
28739,53991,30.01.2020,Niederhofenrain ,34,8702,Zollikon,Zürich,Maisonette / Duplex,6.5,200,5050
28740,53992,03.12.2019,Sonnenburggutstrasse ,19,8200,Schaffhausen,Schaffhausen,Wohnung,4.5,84,1670
28741,53993,03.12.2019,Burgunderstrasse ,25,4051,Basel,Basel-Stadt,Wohnung,3,77,2000
28742,53994,26.02.2020,Albulastrasse ,11,8200,Schaffhausen,Schaffhausen,Wohnung,4.5,125,2290
28743,53995,20.03.2020,Obertor ,7,9220,Bischofszell,St. Gallen,Wohnung,4.5,92,1390
28744,53997,04.02.2020, Kommetsrüti ,36,6110,Wolhusen,Luzern,Wohnung,3.5,85,1585
28745,53998,03.12.2019,Rosenstrasse ,20,5605,Dottikon,Aargau,Wohnung,5.5,151,2250
28746,53999,03.03.2020,Via Lucino ,20,6932,Breganzona,Tessin,Attikawohnung,4.5,140,2850
28747,54000,23.01.2020,Bahnstrasse ,1,8424,Embrach,Zürich,Wohnung,3.5,82,1940
28748,54001,07.02.2020,Bahnstrasse ,1,8424,Embrach,Zürich,Wohnung,2.5,42,1490
28749,54002,23.01.2020,Bahnstrasse ,1,8424,Embrach,Zürich,Wohnung,2.5,42,1470
28750,54003,02.03.2020,Williweg ,1,5028,Ueken,Aargau,Wohnung,3.5,84,1830
28751,54005,22.03.2020,Köllikerstrasse ,47,5745,Safenwil,Aargau,Wohnung,3.5,88,1600
28752,54007,03.12.2019,Rue de Treysala ,32,1462,Yvonand,Waadt,Wohnung,5.5,149,2480
28753,54009,03.12.2019,Bahnhofstrasse ,12,3250,Lyss,Bern,Büro,1,15,150
28754,54010,03.12.2019,Personalhaus ,21,4537,Wiedlisbach,Bern,Wohnung,4,105,1530
28755,54018,15.01.2020,Bans ,36,1921,Martigny-Croix,Wallis,Wohnung,3.5,79,1480
28756,54023,18.03.2020,Via Brentani ,6,6900,Lugano,Tessin,Wohnung,2,39,1130
28757,54024,24.01.2020,Hammerstr. ,2,4414,Füllinsdorf,Basel-Landschaft,Wohnung,3.5,75,1600
28758,54026,06.01.2020,Bönirainstrasse ,11,8800,Thalwil,Zürich,Büro,-,125,2000
28759,54027,06.01.2020,Bönirainstrasse ,11,8800,Thalwil,Zürich,Büro,-,249,4000
28760,54029,07.02.2020,Kaspar Pfeifferstrasse ,17,4142,Münchenstein,Basel-Landschaft,Wohnung,5.5,122,2400
28761,54030,26.02.2020,Av. François-Borel ,52,2016,Cortaillod,Neuenburg,Wohnung,3,64,1290
28762,54032,04.02.2020,Sandweg ,3,5600,Lenzburg,Aargau,Dachwohnung,2.5,74,1670
28763,54033,18.02.2020,Hauptstrasse ,104,4313,Möhlin,Aargau,Wohnung,4,79,1590
28764,54035,14.01.2020,Rüteliweg ,18,5200,Brugg AG,Aargau,Wohnung,3.5,91,1810
28765,54039,02.03.2020,Oberwiesstrasse ,6,8645,Jona,St. Gallen,Wohnung,3,68,1390
28766,54044,03.12.2019,Bodenacherstrasse ,76,8121,Benglen,Zürich,Attikawohnung,4.5,120,2900
28767,54045,02.03.2020,Landstrasse ,177,5430,Wettingen,Aargau,Wohnung,5.5,147,2950
28768,54046,12.03.2020,Guschastrasse ,39,9475,Sevelen,St. Gallen,Wohnung,4.5,121,1915
28769,54048,06.03.2020,Konstanzerstrasse ,38,8280,Kreuzlingen,Thurgau,Wohnung,3.5,90,1930
28770,54052,17.03.2020,Blumenweg ,4,5053,Staffelbach,Aargau,Wohnung,2.5,58,1110
28771,54053,16.03.2020,Bifangstrasse ,24,6233,Büron,Luzern,Wohnung,4.5,130,1750
28772,54054,02.12.2019,Eichhornstrasse ,25,4059,Basel,Basel-Stadt,Wohnung,4.5,155,4620
28773,54055,02.12.2019,Zürcherstrasse ,148,8500,Frauenfeld,Zürich,Büro,5,112,230
28774,54059,26.02.2020,Badenerstrasse ,14,8104,Weiningen ZH,Zürich,Wohnung,3,68,1550
28775,54063,07.02.2020,Rue Saint-Martin ,7,1003,Lausanne,Waadt,Büro,-,500,5412
28776,54064,07.02.2020,Rue Saint-Martin ,7,1003,Lausanne,Waadt,Büro,-,30,452
28777,54065,07.02.2020,Rue Saint-Martin ,7,1003,Lausanne,Waadt,Büro,-,20,300
28778,54066,07.02.2020,Rue Saint-Martin ,7,1003,Lausanne,Waadt,Büro,-,50,159
28779,54067,07.02.2020,Rue Saint-Martin ,7,1003,Lausanne,Waadt,Büro,-,120,2980
28780,54068,07.02.2020,Rue Saint-Martin ,7,1003,Lausanne,Waadt,Büro,-,90,1785
28781,54070,07.02.2020,Rue Saint-Martin ,7,1003,Lausanne,Waadt,Büro,-,50,573
28782,54073,13.01.2020,Rue du Nord ,13,1337,Vallorbe,Waadt,Wohnung,2.5,50,980
28783,54074,20.03.2020,Kirchweg ,7,6048,Horw,Luzern,Wohnung,3.5,84,1740
28784,54076,27.02.2020,Laufenstr. ,13,4053,Basel,Basel-Stadt,Maisonette / Duplex,4,104,1945
28785,54077,27.02.2020,Laufenstr. ,13,4053,Basel,Basel-Stadt,Wohnung,3,70,1520
28786,54080,25.01.2020,Route de Chabrey ,55,1568,Portalban,Freiburg,Doppeleinfamilienhaus,5.5,200,2750
28787,54082,11.03.2020,Bahnhofstrasse ,46,9424,Rheineck,St. Gallen,Wohnung,2.5,67,1280
28788,54084,27.02.2020,Gartenstrasse ,13,4654,Lostorf,Solothurn,Dachwohnung,4.5,110,1710
28789,54085,20.03.2020,In der Au ,6,8406,Winterthur,Zürich,Lager,-,143,1730
28790,54093,25.12.2019,Via Contra ,77,6645,Brione sopra Minusio,Tessin,Wohnung,3.5,85,1320
28791,54095,14.02.2020,Lindenbergstrasse ,6,6280,Hochdorf,Luzern,Wohnung,4.5,85,1505
28792,54096,24.01.2020,Ch. des Cornillons ,70,1292,Chambésy,Genf,Wohnung,4.5,117,3910
28793,54098,02.12.2019,Winterthurerstrasse ,33,8370,Sirnach,Thurgau,Wohnung,3,66,1105
28794,54099,25.02.2020,Rue Bellefontaine ,2,1003,Lausanne,Waadt,Wohnung,3,95,3200
28795,54102,11.03.2020,Allée des Santolines ,5,1180,Rolle,Waadt,Einfamilienhaus,6.5,250,6000
28796,54103,04.02.2020,Dreispitz ,1,4528,Zuchwil,Solothurn,Wohnung,3,63,1180
28797,54107,11.02.2020,Chemin de la Dîme ,1,1294,Genthod,Genf,Wohnung,3,65,2110
28798,54108,31.01.2020, via Della Posta ,13,6934,Bioggio,Tessin,Wohnung,3.5,70,1395
28799,54109,27.02.2020,Dorfstrasse ,9,8835,Feusisberg,Schwyz,Wohnung,4.5,123,4290
28800,54110,29.01.2020,Thurfeldstrasse ,53,9215,Schönenberg an der Thur,Thurgau,Dachwohnung,4.5,90,1120
28801,54111,05.12.2019,Riva Antonio Caccia ,13,6900,Lugano,Tessin,Wohnung,2.5,57,1250
28802,54112,18.03.2020,Chemin des Deux-Collines ,7,1814,La Tour-de-Peilz,Waadt,Villa,8.5,200,6500
28803,54114,13.01.2020,Rue Louis d'Orleans ,41,2000,Neuchâtel,Neuenburg,Wohnung,3.5,87,1870
28804,54117,03.02.2020,Rue de la Poste ,17,1926,Fully,Wallis,Wohnung,3.5,70,1510
28805,54119,26.02.2020,Hauptstrasse ,16,5042,Hirschthal,Aargau,Wohnung,5.5,122,1650
28806,54120,02.12.2019,Route de Genolier ,33,1271,Givrins,Waadt,Büro,16,650,15000
28807,54128,02.12.2019,Route de Meyrin ,123,1201,Genève,Genf,Büro,-,75,3000
28808,54129,02.12.2019,Zürcherstrasse ,1,5630,Muri AG,Aargau,Büro,-,300,180
28809,54131,04.02.2020,Gmeindrütistrasse ,16,8630,Rüti ZH,Zürich,Wohnung,3.5,58,2080
28810,54132,02.12.2019,Zürcherstrasse ,1,5630,Muri AG,Aargau,Büro,-,428,180
28811,54134,02.12.2019,Zürcherstrasse ,1,5630,Muri AG,Aargau,Büro,-,64,180
28812,54136,24.01.2020,rue du Clos ,5,2034,Peseux,Neuenburg,Wohnung,5.5,107,2328
28813,54137,27.02.2020,Seuzachstrasse ,118,8412,Riet (Neftenbach),Zürich,Büro,3,35,160
28814,54138,02.12.2019,Route de Genolier ,33,1271,Givrins,Waadt,Wohnung,-,85,2800
28815,54139,24.01.2020,Boulevard Helvétique ,4,1205,Genève,Genf,Wohnung,6,186,7064
28816,54141,28.02.2020,Sempacherstrasse ,1,6003,Luzern,Luzern,Büro,1,17,950
28817,54142,18.03.2020,Kestenbergstrasse ,20,5210,Windisch,Aargau,Wohnung,1,30,1020
28818,54143,02.12.2019,Austrasse ,54,4051,Basel,Basel-Stadt,Wohnung,3,89,1950
28819,54144,18.03.2020,Kestenbergstrasse ,20,5210,Windisch,Aargau,Wohnung,2.5,60,1270
28820,54147,18.03.2020,Allmendstrasse ,18,4938,Rohrbach,Bern,Wohnung,3.5,85,1890
28821,54148,15.12.2019,Alte Landstrasse ,30,8803,Rüschlikon,Zürich,Wohnung,4.5,85,2750
28822,54149,20.03.2020,Bahnhofstrasse ,46,9424,Rheineck,St. Gallen,Wohnung,2.5,67,1280
28823,54150,16.03.2020,Suurstoffi ,37,6343,Rotkreuz,Zug,Wohnung,3.5,92,3730
28824,54156,09.01.2020,Rue de la Grande-Fin ,11,1616,Attalens,Freiburg,Doppeleinfamilienhaus,4.5,121,2600
28825,54157,24.02.2020,Industriestrasse ,3,4313,Möhlin,Aargau,Büro,-,36,464
28826,54159,03.03.2020,Via Rained ,9,6807,Taverne,Tessin,Büro,3.5,102,1200
28827,54167,13.02.2020,Felderhofstrasse ,1,3360,Herzogenbuchsee,Bern,Wohnung,3.5,200,2460
28828,54168,16.03.2020,Alte Stationsstrasse ,9,8906,Bonstetten,Zürich,Wohnung,3.5,84,1980
28829,54169,16.03.2020,Via Navegna ,5,6648,Minusio,Tessin,Wohnung,4,97,1540
28830,54170,04.02.2020,Place Bel-Air ,6,1260,Nyon,Waadt,Büro,-,240,6275
28831,54171,20.03.2020,Dahlienstrasse ,9,5200,Brugg AG,Aargau,Wohnung,4.5,97,1690
28832,54172,04.02.2020,Via Nassa ,29,6900,Lugano,Tessin,Büro,-,91,357
28833,54173,04.02.2020,Chemin de Vassin ,34,1814,La Tour-de-Peilz,Waadt,Wohnung,4,89,2190
28834,54177,06.02.2020,Zürcherstrasse ,102,8852,Altendorf,Schwyz,Büro,-,30,1050
28835,54178,06.02.2020,Hauptstrasse ,8,5200,Brugg AG,Aargau,Büro,-,111,3565
28836,54179,30.11.2019,Bahnhhofstrasse ,6,7250,Klosters,Graubünden,Wohnung,3.5,93,2050
28837,54180,20.02.2020,Frasses ,19,1483,Montet (Broye),Freiburg,Attikawohnung,3.5,92,2055
28838,54181,24.01.2020,Turnerstrasse ,34,9000,St. Gallen,St. Gallen,Wohnung,5.5,136,2360
28839,54186,05.03.2020,Steigstrasse ,26,8406,Winterthur,Zürich,Lager,-,260,127
28840,54188,22.03.2020,Löwenwiese ,5,9607,Mosnang,St. Gallen,Wohnung,2,42,1100
28841,54189,22.03.2020,Löwenwiese ,5,9607,Mosnang,St. Gallen,Wohnung,2,42,1100
28842,54191,22.03.2020,Brumenstrasse ,5,9534,Gähwil,St. Gallen,Attikawohnung,5.5,142,2650
28843,54192,22.03.2020,Blumenstrasse ,5,9534,Gähwil,St. Gallen,Wohnung,4.5,115,2110
28844,54193,22.03.2020,Blumenstrasse ,5,9534,Gähwil,St. Gallen,Wohnung,2.5,72,1540
28845,54194,22.03.2020,Blumenstrasse ,3,9534,Gähwil,St. Gallen,Wohnung,2.5,59,1426
28846,54195,20.03.2020,Ohrbühlstrasse ,25,8409,Winterthur,Zürich,Werkstatt,-,216,140
28847,54196,22.03.2020,Rosgartenstrasse ,29,7205,Zizers,Graubünden,Wohnung,3.5,95,1860
28848,54200,30.11.2019,Paradiesstrasse ,24,9000,St. Gallen,St. Gallen,Möbliertes Wohnobjekt,1,20,650
28849,54201,30.11.2019,Schmiedgasse ,6,9320,Arbon,Thurgau,Büro,-,164,168
28850,54203,29.01.2020,Multergasse ,18,9000,St. Gallen,St. Gallen,Wohnung,4.5,92,2270
28851,54205,04.03.2020,Im Niederholzboden ,58,4125,Riehen,Basel-Stadt,Wohnung,3.5,91,1930
28852,54206,14.03.2020,Im Niederholzboden ,50,4125,Riehen,Basel-Stadt,Wohnung,4.5,119,2470
28853,54208,30.11.2019,Eggstrasse ,37,4402,Frenkendorf,Basel-Landschaft,Wohnung,3.5,89,1790
28854,54211,11.03.2020,Obergrundstrasse ,73,6003,Luzern,Luzern,Wohnung,4.5,94,2240
28855,54212,15.01.2020,Rue des Epetys ,3,1957,Ardon,Wallis,Wohnung,1,32,800
28856,54220,27.02.2020,Stauffacherstrasse ,8,8200,Schaffhausen,Schaffhausen,Wohnung,3.5,82,1308
28857,54221,04.03.2020,Steigstrasse ,26,8406,Winterthur,Zürich,Gewerbe,-,135,156
28858,54222,04.03.2020,Steigstrasse ,26,8406,Winterthur,Zürich,Lager,-,260,126
28859,54223,12.02.2020,Brünigstrasse ,16,6005,Luzern,Luzern,Wohnung,2.5,79,1535
28860,54224,18.03.2020,Avenue de Cour ,8,1007,Lausanne,Waadt,Wohnung,2.5,68,1700
28861,54225,30.01.2020, Rue d'Estuey ,13,1163,Etoy,Waadt,Wohnung,3.5,66,1770
28862,54226,17.03.2020,Route des Toches ,9,1026,Echandens,Waadt,Wohnung,3.5,71,2016
28863,54227,19.03.2020,Ohrbühlstrasse ,25,8409,Winterthur,Zürich,Werkstatt,-,216,158
28864,54228,13.03.2020,Zentralstrasse ,46,6036,Dierikon,Luzern,Wohnung,2.5,55,1310
28865,54230,29.11.2019,Karl-Mathystrasse ,26,2540,Grenchen,Solothurn,Partyraum,-,15,140
28866,54232,14.02.2020,Ringstrasse ,8,5610,Wohlen AG,Aargau,Wohnung,3.5,84,1520
28867,54233,29.11.2019,Im Hirshalm ,39,4125,Riehen,Basel-Stadt,Wohnung,4,113,2790
28868,54236,07.02.2020,Neugutstrasse ,16,8304,Wallisellen,Zürich,Büro,-,45,185
28869,54239,29.11.2019,Sperrstrasse ,40,4057,Basel,Basel-Stadt,Wohnung,3.5,73,1670
28870,54240,07.02.2020,Wächlenstrasse ,17,8832,Wollerau,Schwyz,Wohnung,4.5,101,2500
28871,54242,12.03.2020,Leginglen ,2,7320,Sargans,St. Gallen,Wohnung,2,46,1060
28872,54243,12.03.2020,Fährhüttenstrasse ,2,9477,Trübbach,St. Gallen,Wohnung,2.5,68,1340
28873,54244,28.02.2020,Aeuliweg ,1,8560,Märstetten,Thurgau,Wohnung,4.5,94,1893
28874,54257,04.02.2020,Via del Tiglio ,3,6592,S. Antonino,Tessin,Wohnung,4,90,1380
28875,54261,04.03.2020,Lindengarten ,1,6252,Dagmersellen,Luzern,Wohnung,3.5,80,1900
28876,54262,14.02.2020,Schachenstrasse ,9,6020,Emmenbrücke,Luzern,Wohn- / Geschäftshaus,-,92,1990
28877,54264,14.02.2020,Schachenstrasse ,9,6020,Emmenbrücke,Luzern,Dachwohnung,3.5,80,2090
28878,54266,31.01.2020,Langwattstrasse ,47,8125,Zollikerberg,Zürich,Wohnung,3,67,1750
28879,54267,29.11.2019,Widengasse ,20,5070,Frick,Aargau,Hobbyraum,-,17,210
28880,54269,10.03.2020,Stelzenstrasse ,8,8152,Glattpark (Opfikon),Zürich,Büro,-,840,260
28881,54272,15.03.2020,Feldstrasse ,50,8180,Bülach,Zürich,Wohnung,2.5,97,2210
28882,54275,11.03.2020,Untereggweg ,21,4147,Aesch BL ,Basel-Landschaft,Maisonette / Duplex,4.5,114,2295
28883,54282,19.03.2020,Burgstrasse ,85,9000,St. Gallen,St. Gallen,Wohnung,4,70,1285
28884,54285,03.01.2020,Fliederweg ,10,2503,Biel/Bienne,Bern,Wohnung,4.5,108,1970
28885,54286,07.01.2020,Selfrangastrasse ,42,7250,Klosters,Graubünden,Dachwohnung,4.5,140,2700
28886,54287,31.01.2020,In der Ey ,27,8047,Zürich,Zürich,Gewerbe,1,110,2390
28887,54288,11.02.2020,Parkweg ,7,4665,Oftringen,Aargau,Wohnung,4.5,87,1509
28888,54289,01.12.2019,Spinnereiweg ,6,8307,Effretikon,Zürich,Büro,1,39,580
28889,54296,21.02.2020,Hardstrasse ,94,4052,Basel,Basel-Stadt,Wohnung,4,120,2400
28890,54298,29.11.2019,Ringstrasse ,2,4153,Reinach BL,Basel-Landschaft,Wohnung,4.5,16,1790
28891,54301,24.12.2019,Lochgasse ,26,5722,Gränichen,Aargau,Wohnung,2.5,58,1490
28892,54303,04.02.2020,Ahornstrasse ,4,4313,Möhlin,Aargau,Wohnung,3.5,79,1720
28893,54305,18.12.2019,Industriestrasse ,8,8404,Winterthur,Zürich,Büro,-,56,160
28894,54306,23.01.2020,Industriestrasse ,8,8404,Winterthur,Zürich,Büro,-,19,160
28895,54307,26.02.2020,Oberdorfweg ,12,3360,Herzogenbuchsee,Bern,Wohnung,4.5,84,1510
28896,54308,16.12.2019,Könizstrasse ,227,3097,Liebefeld,Bern,Wohnung,4.5,90,1790
28897,54309,18.03.2020,Austrasse ,110,3176,Neuenegg,Bern,Wohnung,4,86,1490
28898,54310,29.11.2019,Brühlstrasse ,40,8311,Brütten,Zürich,Wohnung,5.5,140,2870
28899,54312,29.11.2019,Charlottenweg ,9,8212,Neuhausen am Rheinfall,Zürich,Wohnung,4.5,101,1340
28900,54313,18.03.2020,Fännring ,4,6403,Küssnacht am Rigi,Schwyz,Gewerbe,-,121,9850
28901,54314,02.03.2020, Fluhmattstrasse ,31,5400,Baden,Aargau,Möbliertes Wohnobjekt,1.5,30,1490
28902,54315,18.03.2020,Landstrasse ,102,5430,Wettingen,Aargau,Wohnung,2.5,60,1600
28903,54316,25.02.2020,Im Winkel ,1,6244,Nebikon,Luzern,Wohnung,3.5,78,1620
28904,54319,21.02.2020,Rue des Peupliers ,6,1920,Martigny,Wallis,Wohnung,4.5,93,1830
28905,54322,29.11.2019,Löwenstrasse ,3,8001,Zürich,Zürich,Büro,-,326,480
28906,54323,30.12.2019,Steig ,3,8840,Einsiedeln,Schwyz,Gewerbe,-,550,150
28907,54325,10.03.2020,Via F. Zorzi ,17,6500,Bellinzona,Tessin,Wohnung,2.5,70,1200
28908,54331,28.01.2020,Via Nova ,65,7013,Domat/Ems,Graubünden,Wohnung,3.5,82,1680
28909,54332,28.01.2020,Via Nova ,65,7013,Domat/Ems,Graubünden,Wohnung,2.5,55,1510
28910,54347,29.11.2019,Hammerstrasse ,10,8008,Zürich,Zürich,Möbliertes Wohnobjekt,2.5,60,3690
28911,54351,09.03.2020,Hirtenhofring ,30,6005,Luzern,Luzern,Wohnung,3.5,96,2500
28912,54352,24.02.2020,ch de Beaulieu ,4,1752,Villars-sur-Glâne,Freiburg,Wohnung,4.5,103,1950
28913,54353,25.02.2020,Bennwilerstrasse ,3,4435,Niederdorf,Basel-Landschaft,Wohnung,2.5,73,1640
28914,54356,29.11.2019,Buchenweg ,10,5303,Würenlingen,Aargau,Wohnung,3.5,94,2130
28915,54364,22.03.2020,Alte Landstrasse ,158,8800,Thalwil,Zürich,Möbliertes Wohnobjekt,3.5,110,4500
28916,54366,15.01.2020,Route de Moncor ,27,1752,Villars-sur-Glâne,Freiburg,Wohnung,1,23,950
28917,54367,21.02.2020,Binningerstr.,71,4123,Allschwil,Basel-Landschaft,Gewerbe,-,137,1400
28918,54368,29.11.2019,Holzmoosrütistrasse ,48,8820,Wädenswil,Zürich,Büro,-,20,400
28919,54370,24.01.2020,Hübelweg ,22,5106,Veltheim AG,Aargau,Wohnung,4.5,88,1340
28920,54371,16.03.2020,Badenerstrasse ,90,8952,Schlieren,Zürich,Wohnung,7.5,181,4440
28921,54372,29.11.2019,Fabrikstrasse ,19,8722,Kaltbrunn,St. Gallen,Wohnung,4.5,106,1790
28922,54373,29.11.2019,Via Stazione ,10,6593,Cadenazzo,Tessin,Büro,1,50,900
28923,54374,29.11.2019,Gotthelfstrasse ,4,8640,Rapperswil SG,Schwyz,Wohnung,5.5,133,2490
28924,54376,13.02.2020,Langäckerstrasse ,15,8957,Spreitenbach,Aargau,Wohnung,1,12,750
28925,54382,04.03.2020,Ch. Général-Castella ,5,1630,Bulle,Freiburg,Wohnung,3.5,79,1440
28926,54383,18.03.2020,Route des Monnaires ,41,1660,Château-d'Oex,Waadt,Wohnung,-,46,764
28927,54389,29.11.2019,Promenade du Clos ,1,3960,Sierre,Wallis,Wohnung,4.5,118,1630
28928,54390,20.03.2020,Hausmattweg ,8,4302,Augst BL,Basel-Landschaft,Wohnung,3.5,80,1880
28929,54391,18.02.2020,Route du Marchet ,7,1740,Neyruz FR,Freiburg,Wohnung,2.5,72,1584
28930,54392,13.03.2020,Sentmattstrasse ,11,6247,Schötz,Luzern,Wohnung,2.5,52,1090
28931,54395,29.11.2019,rue de la Gare ,2,1264,St-Cergue,Waadt,Restaurant,-,343,3600
28932,54400,29.11.2019,Rue Demesse ,38,1867,Ollon VD,Waadt,Wohnung,3,53,1450
28933,54401,22.03.2020,Le Perrey ,44,1667,Enney,Freiburg,Wohnung,4.5,100,1745
28934,54402,22.03.2020,Grand-Rue ,61,1630,Bulle,Freiburg,Wohnung,3.5,118,1690
28935,54403,22.03.2020,Ch. du Forny ,1,1637,Charmey (Gruyère),Freiburg,Wohnung,3.5,87,1690
28936,54404,12.03.2020,Route de la Savignière ,30,1653,Crésuz,Freiburg,Wohnung,2.5,87,1540
28937,54407,22.03.2020,Avenue des Bains ,30,1400,Yverdon-les-Bains,Waadt,Wohnung,4.5,111,2250
28938,54409,11.02.2020,Freilager-Platz ,2,4142,Münchenstein,Basel-Landschaft,Wohnung,3.5,196,3490
28939,54410,28.11.2019,Weissbadstrasse ,90,9050,Appenzell,Appenzell Innerrhoden,Wohnung,3.5,92,1910
28940,54435,24.01.2020,Denkmalweg ,48,2543,Lengnau BE,Bern,Wohnung,1.5,38,660
28941,54436,20.03.2020,Zugerstrasse ,14,6030,Ebikon,Luzern,Wohnung,2.5,69,1645
28942,54437,20.03.2020,rue du Rhône ,2,1920,Martigny,Wallis,Wohnung,5.5,150,2190
28943,54439,20.03.2020,Ländliweg ,8,5400,Baden,Aargau,Wohnung,4.5,95,2090
28944,54440,17.02.2020,Lauetstrasse ,35,8112,Otelfingen,Zürich,Gewerbe,-,16,250
28945,54441,20.03.2020,Avenue François-Besson ,1,1217,Meyrin,Genf,Lager,-,29,250
28946,54443,25.02.2020,Sternenrain ,5,5525,Fischbach-Göslikon,Aargau,Dachwohnung,4.5,120,2135
28947,54445,04.03.2020,Rue des Erables ,29,1950,Sion,Wallis,Wohnung,3.5,97,1590
28948,54446,16.03.2020,Impasse de la Source ,4,1753,Matran,Freiburg,Wohnung,3.5,77,1490
28949,54447,25.01.2020,Av. d'Echallens ,6,1004,Lausanne,Waadt,Wohnung,3.5,89,2322
28950,54448,18.02.2020,Herrengrabenweg ,80,4054,Basel,Basel-Stadt,Wohnung,3.5,78,1660
28951,54453,23.12.2019,St. Alban-Anlage ,25,4052,Basel,Basel-Stadt,Wohnung,7,246,5850
28952,54455,16.03.2020,Chli Ebnet ,3,6403,Küssnacht am Rigi,Schwyz,Büro,-,41,960
28953,54458,06.01.2020,Route de Saint-Légier ,14,1800,Vevey,Waadt,Wohnung,3.5,54,1600
28954,54459,28.11.2019,Route du Pra-Riond ,20,1564,Domdidier,Freiburg,Wohnung,4.5,105,1810
28955,54460,16.12.2019,Rue Saint-Paul ,11,1700,Fribourg,Freiburg,Wohnung,3.5,79,1430
28956,54465,28.11.2019,Lauetstr. ,37,8112,Otelfingen,Zürich,Büro,-,280,100
28957,54466,15.01.2020,Meisterstrasse ,3,6010,Kriens,Luzern,Wohnung,2,73,1780
28958,54467,28.11.2019,Hauptgasse ,28,6130,Willisau,Luzern,Büro,-,80,1400
28959,54470,04.02.2020,Seestrasse ,345,8038,Zürich,Zürich,Wohnung,4.5,88,2810
28960,54472,12.03.2020,Rosenthalstrasse ,7,8636,Wald ZH,Zürich,Loft,-,167,2190
28961,54473,28.11.2019,Lauetstr. ,37,8112,Otelfingen,Zürich,Büro,-,160,100
28962,54474,28.11.2019,Lauetstr. ,37,8112,Otelfingen,Zürich,Büro,-,100,100
28963,54475,28.11.2019,Brandschenkestrasse ,4,8001,Zürich,Zürich,Gewerbe,3,50,500
28964,54476,28.11.2019,Fürstenlandstrasse ,96,9014,St. Gallen,Appenzell Ausserrhoden,Werbefläche,-,779,190
28965,54477,28.11.2019,Fürstenlandstrasse ,96,9014,St. Gallen,Appenzell Ausserrhoden,Büro,-,142,1590
28966,54478,28.11.2019,Hauptstrasse ,45,8280,Kreuzlingen,Thurgau,Atelier,-,83,1550
28967,54479,07.01.2020,Fürstenlandstrasse ,96,9014,St. Gallen,Appenzell Ausserrhoden,Büro,-,144,2190
28968,54484,28.11.2019,Im Trichtisal ,10,8053,Zürich,Zürich,Attikawohnung,4.5,149,3278
28969,54486,28.11.2019,Badenerstrasse ,125,8004,Zürich,Zürich,Büro,-,52,2002
28970,54487,21.02.2020,Hübelweg ,2,5106,Veltheim AG,Aargau,Wohnung,4.5,130,1790
28971,54488,13.03.2020,Walhallastrasse ,6,9320,Arbon,Thurgau,Wohnung,3,76,1320
28972,54489,28.02.2020,Via Moncucco ,3,6900,Lugano,Tessin,Wohnung,4.5,123,2200
28973,54490,27.01.2020,Kirchgasse ,3,8353,Elgg,Zürich,Wohnung,3.5,89,1799
28974,54491,28.11.2019,Grüntalstrasse ,3,9450,Altstätten SG,Appenzell Ausserrhoden,Wohnung,3.5,85,1890
28975,54492,11.01.2020,Sägereistrasse ,4,8362,Balterswil,Thurgau,Gewerbe,3,172,1170
28976,54494,04.12.2019,Froburgstrasse ,30,4052,Basel,Basel-Stadt,Möbliertes Wohnobjekt,2,60,1690
28977,54495,10.03.2020,Route du Bugnon ,44,1752,Villars-sur-Glâne,Freiburg,Wohnung,3.5,83,1640
28978,54496,20.01.2020,Bodenstrasse ,59,5426,Lengnau AG,Aargau,Wohnung,3.5,72,1400
28979,54497,11.03.2020,Im Gubel ,25,8630,Rüti ZH,Zürich,Maisonette / Duplex,5.5,122,2438
